"MTU (CET),""Day-ahead Price [EUR/MWh]"",""BZN|ES"""
"13.04.2021 00:00 - 13.04.2021 01:00,""76.48"""
"13.04.2021 01:00 - 13.04.2021 02:00,""72.07"""
"13.04.2021 02:00 - 13.04.2021 03:00,""69.14"""
"13.04.2021 03:00 - 13.04.2021 04:00,""68.99"""
"13.04.2021 04:00 - 13.04.2021 05:00,""66.00"""
"13.04.2021 05:00 - 13.04.2021 06:00,""71.73"""
"13.04.2021 06:00 - 13.04.2021 07:00,""77.18"""
"13.04.2021 07:00 - 13.04.2021 08:00,""80.52"""
"13.04.2021 08:00 - 13.04.2021 09:00,""87.83"""
"13.04.2021 09:00 - 13.04.2021 10:00,""86.00"""
"13.04.2021 10:00 - 13.04.2021 11:00,""80.85"""
"13.04.2021 11:00 - 13.04.2021 12:00,""78.51"""
"13.04.2021 12:00 - 13.04.2021 13:00,""78.00"""
"13.04.2021 13:00 - 13.04.2021 14:00,""72.00"""
"13.04.2021 14:00 - 13.04.2021 15:00,""66.00"""
"13.04.2021 15:00 - 13.04.2021 16:00,""62.36"""
"13.04.2021 16:00 - 13.04.2021 17:00,""62.36"""
"13.04.2021 17:00 - 13.04.2021 18:00,""65.97"""
"13.04.2021 18:00 - 13.04.2021 19:00,""74.32"""
"13.04.2021 19:00 - 13.04.2021 20:00,""80.85"""
"13.04.2021 20:00 - 13.04.2021 21:00,""88.32"""
"13.04.2021 21:00 - 13.04.2021 22:00,""86.72"""
"13.04.2021 22:00 - 13.04.2021 23:00,""80.76"""
"13.04.2021 23:00 - 14.04.2021 00:00,""78.98"""
"14.04.2021 00:00 - 14.04.2021 01:00,""78.00"""
"14.04.2021 01:00 - 14.04.2021 02:00,""72.00"""
"14.04.2021 02:00 - 14.04.2021 03:00,""70.45"""
"14.04.2021 03:00 - 14.04.2021 04:00,""69.05"""
"14.04.2021 04:00 - 14.04.2021 05:00,""68.00"""
"14.04.2021 05:00 - 14.04.2021 06:00,""70.66"""
"14.04.2021 06:00 - 14.04.2021 07:00,""78.51"""
"14.04.2021 07:00 - 14.04.2021 08:00,""83.30"""
"14.04.2021 08:00 - 14.04.2021 09:00,""88.41"""
"14.04.2021 09:00 - 14.04.2021 10:00,""85.64"""
"14.04.2021 10:00 - 14.04.2021 11:00,""81.00"""
"14.04.2021 11:00 - 14.04.2021 12:00,""77.69"""
"14.04.2021 12:00 - 14.04.2021 13:00,""72.31"""
"14.04.2021 13:00 - 14.04.2021 14:00,""67.97"""
"14.04.2021 14:00 - 14.04.2021 15:00,""66.10"""
"14.04.2021 15:00 - 14.04.2021 16:00,""61.97"""
"14.04.2021 16:00 - 14.04.2021 17:00,""62.23"""
"14.04.2021 17:00 - 14.04.2021 18:00,""65.96"""
"14.04.2021 18:00 - 14.04.2021 19:00,""73.19"""
"14.04.2021 19:00 - 14.04.2021 20:00,""75.28"""
"14.04.2021 20:00 - 14.04.2021 21:00,""78.51"""
"14.04.2021 21:00 - 14.04.2021 22:00,""81.70"""
"14.04.2021 22:00 - 14.04.2021 23:00,""76.51"""
"14.04.2021 23:00 - 15.04.2021 00:00,""70.52"""
"15.04.2021 00:00 - 15.04.2021 01:00,""65.84"""
"15.04.2021 01:00 - 15.04.2021 02:00,""62.97"""
"15.04.2021 02:00 - 15.04.2021 03:00,""60.98"""
"15.04.2021 03:00 - 15.04.2021 04:00,""59.71"""
"15.04.2021 04:00 - 15.04.2021 05:00,""61.16"""
"15.04.2021 05:00 - 15.04.2021 06:00,""61.16"""
"15.04.2021 06:00 - 15.04.2021 07:00,""64.47"""
"15.04.2021 07:00 - 15.04.2021 08:00,""72.97"""
"15.04.2021 08:00 - 15.04.2021 09:00,""78.00"""
"15.04.2021 09:00 - 15.04.2021 10:00,""76.79"""
"15.04.2021 10:00 - 15.04.2021 11:00,""76.74"""
"15.04.2021 11:00 - 15.04.2021 12:00,""75.16"""
"15.04.2021 12:00 - 15.04.2021 13:00,""70.67"""
"15.04.2021 13:00 - 15.04.2021 14:00,""69.00"""
"15.04.2021 14:00 - 15.04.2021 15:00,""63.72"""
"15.04.2021 15:00 - 15.04.2021 16:00,""60.55"""
"15.04.2021 16:00 - 15.04.2021 17:00,""59.18"""
"15.04.2021 17:00 - 15.04.2021 18:00,""61.18"""
"15.04.2021 18:00 - 15.04.2021 19:00,""70.14"""
"15.04.2021 19:00 - 15.04.2021 20:00,""72.02"""
"15.04.2021 20:00 - 15.04.2021 21:00,""76.45"""
"15.04.2021 21:00 - 15.04.2021 22:00,""78.00"""
"15.04.2021 22:00 - 15.04.2021 23:00,""72.00"""
"15.04.2021 23:00 - 16.04.2021 00:00,""67.58"""
"16.04.2021 00:00 - 16.04.2021 01:00,""74.52"""
"16.04.2021 01:00 - 16.04.2021 02:00,""69.13"""
"16.04.2021 02:00 - 16.04.2021 03:00,""68.07"""
"16.04.2021 03:00 - 16.04.2021 04:00,""65.87"""
"16.04.2021 04:00 - 16.04.2021 05:00,""62.57"""
"16.04.2021 05:00 - 16.04.2021 06:00,""64.75"""
"16.04.2021 06:00 - 16.04.2021 07:00,""70.00"""
"16.04.2021 07:00 - 16.04.2021 08:00,""73.33"""
"16.04.2021 08:00 - 16.04.2021 09:00,""76.79"""
"16.04.2021 09:00 - 16.04.2021 10:00,""76.38"""
"16.04.2021 10:00 - 16.04.2021 11:00,""75.64"""
"16.04.2021 11:00 - 16.04.2021 12:00,""72.01"""
"16.04.2021 12:00 - 16.04.2021 13:00,""69.70"""
"16.04.2021 13:00 - 16.04.2021 14:00,""62.36"""
"16.04.2021 14:00 - 16.04.2021 15:00,""60.57"""
"16.04.2021 15:00 - 16.04.2021 16:00,""59.00"""
"16.04.2021 16:00 - 16.04.2021 17:00,""53.66"""
"16.04.2021 17:00 - 16.04.2021 18:00,""57.94"""
"16.04.2021 18:00 - 16.04.2021 19:00,""64.99"""
"16.04.2021 19:00 - 16.04.2021 20:00,""71.07"""
"16.04.2021 20:00 - 16.04.2021 21:00,""78.52"""
"16.04.2021 21:00 - 16.04.2021 22:00,""80.00"""
"16.04.2021 22:00 - 16.04.2021 23:00,""73.94"""
"16.04.2021 23:00 - 17.04.2021 00:00,""73.45"""
"17.04.2021 00:00 - 17.04.2021 01:00,""72.04"""
"17.04.2021 01:00 - 17.04.2021 02:00,""65.99"""
"17.04.2021 02:00 - 17.04.2021 03:00,""63.66"""
"17.04.2021 03:00 - 17.04.2021 04:00,""60.75"""
"17.04.2021 04:00 - 17.04.2021 05:00,""58.40"""
"17.04.2021 05:00 - 17.04.2021 06:00,""59.17"""
"17.04.2021 06:00 - 17.04.2021 07:00,""65.57"""
"17.04.2021 07:00 - 17.04.2021 08:00,""68.20"""
"17.04.2021 08:00 - 17.04.2021 09:00,""73.45"""
"17.04.2021 09:00 - 17.04.2021 10:00,""72.94"""
"17.04.2021 10:00 - 17.04.2021 11:00,""62.58"""
"17.04.2021 11:00 - 17.04.2021 12:00,""60.57"""
"17.04.2021 12:00 - 17.04.2021 13:00,""62.36"""
"17.04.2021 13:00 - 17.04.2021 14:00,""55.77"""
"17.04.2021 14:00 - 17.04.2021 15:00,""52.07"""
"17.04.2021 15:00 - 17.04.2021 16:00,""50.77"""
"17.04.2021 16:00 - 17.04.2021 17:00,""50.72"""
"17.04.2021 17:00 - 17.04.2021 18:00,""53.49"""
"17.04.2021 18:00 - 17.04.2021 19:00,""59.98"""
"17.04.2021 19:00 - 17.04.2021 20:00,""68.01"""
"17.04.2021 20:00 - 17.04.2021 21:00,""78.47"""
"17.04.2021 21:00 - 17.04.2021 22:00,""77.59"""
"17.04.2021 22:00 - 17.04.2021 23:00,""75.63"""
"17.04.2021 23:00 - 18.04.2021 00:00,""72.34"""
"18.04.2021 00:00 - 18.04.2021 01:00,""72.81"""
"18.04.2021 01:00 - 18.04.2021 02:00,""65.53"""
"18.04.2021 02:00 - 18.04.2021 03:00,""64.77"""
"18.04.2021 03:00 - 18.04.2021 04:00,""62.10"""
"18.04.2021 04:00 - 18.04.2021 05:00,""61.02"""
"18.04.2021 05:00 - 18.04.2021 06:00,""60.57"""
"18.04.2021 06:00 - 18.04.2021 07:00,""60.54"""
"18.04.2021 07:00 - 18.04.2021 08:00,""62.62"""
"18.04.2021 08:00 - 18.04.2021 09:00,""64.52"""
"18.04.2021 09:00 - 18.04.2021 10:00,""63.57"""
"18.04.2021 10:00 - 18.04.2021 11:00,""60.01"""
"18.04.2021 11:00 - 18.04.2021 12:00,""59.35"""
"18.04.2021 12:00 - 18.04.2021 13:00,""59.87"""
"18.04.2021 13:00 - 18.04.2021 14:00,""54.89"""
"18.04.2021 14:00 - 18.04.2021 15:00,""54.22"""
"18.04.2021 15:00 - 18.04.2021 16:00,""51.35"""
"18.04.2021 16:00 - 18.04.2021 17:00,""51.34"""
"18.04.2021 17:00 - 18.04.2021 18:00,""54.55"""
"18.04.2021 18:00 - 18.04.2021 19:00,""64.99"""
"18.04.2021 19:00 - 18.04.2021 20:00,""76.08"""
"18.04.2021 20:00 - 18.04.2021 21:00,""80.93"""
"18.04.2021 21:00 - 18.04.2021 22:00,""82.51"""
"18.04.2021 22:00 - 18.04.2021 23:00,""80.49"""
"18.04.2021 23:00 - 19.04.2021 00:00,""80.31"""
"19.04.2021 00:00 - 19.04.2021 01:00,""81.57"""
"19.04.2021 01:00 - 19.04.2021 02:00,""80.18"""
"19.04.2021 02:00 - 19.04.2021 03:00,""76.57"""
"19.04.2021 03:00 - 19.04.2021 04:00,""72.07"""
"19.04.2021 04:00 - 19.04.2021 05:00,""69.07"""
"19.04.2021 05:00 - 19.04.2021 06:00,""70.36"""
"19.04.2021 06:00 - 19.04.2021 07:00,""84.90"""
"19.04.2021 07:00 - 19.04.2021 08:00,""85.00"""
"19.04.2021 08:00 - 19.04.2021 09:00,""87.50"""
"19.04.2021 09:00 - 19.04.2021 10:00,""86.01"""
"19.04.2021 10:00 - 19.04.2021 11:00,""84.51"""
"19.04.2021 11:00 - 19.04.2021 12:00,""83.51"""
"19.04.2021 12:00 - 19.04.2021 13:00,""80.72"""
"19.04.2021 13:00 - 19.04.2021 14:00,""78.04"""
"19.04.2021 14:00 - 19.04.2021 15:00,""74.00"""
"19.04.2021 15:00 - 19.04.2021 16:00,""69.07"""
"19.04.2021 16:00 - 19.04.2021 17:00,""65.16"""
"19.04.2021 17:00 - 19.04.2021 18:00,""70.02"""
"19.04.2021 18:00 - 19.04.2021 19:00,""79.05"""
"19.04.2021 19:00 - 19.04.2021 20:00,""81.57"""
"19.04.2021 20:00 - 19.04.2021 21:00,""85.59"""
"19.04.2021 21:00 - 19.04.2021 22:00,""89.50"""
"19.04.2021 22:00 - 19.04.2021 23:00,""82.31"""
"19.04.2021 23:00 - 20.04.2021 00:00,""80.32"""
"20.04.2021 00:00 - 20.04.2021 01:00,""77.08"""
"20.04.2021 01:00 - 20.04.2021 02:00,""73.63"""
"20.04.2021 02:00 - 20.04.2021 03:00,""72.02"""
"20.04.2021 03:00 - 20.04.2021 04:00,""68.99"""
"20.04.2021 04:00 - 20.04.2021 05:00,""68.61"""
"20.04.2021 05:00 - 20.04.2021 06:00,""71.94"""
"20.04.2021 06:00 - 20.04.2021 07:00,""83.16"""
"20.04.2021 07:00 - 20.04.2021 08:00,""89.90"""
"20.04.2021 08:00 - 20.04.2021 09:00,""92.35"""
"20.04.2021 09:00 - 20.04.2021 10:00,""90.00"""
"20.04.2021 10:00 - 20.04.2021 11:00,""85.00"""
"20.04.2021 11:00 - 20.04.2021 12:00,""81.07"""
"20.04.2021 12:00 - 20.04.2021 13:00,""78.27"""
"20.04.2021 13:00 - 20.04.2021 14:00,""72.10"""
"20.04.2021 14:00 - 20.04.2021 15:00,""68.89"""
"20.04.2021 15:00 - 20.04.2021 16:00,""66.57"""
"20.04.2021 16:00 - 20.04.2021 17:00,""66.01"""
"20.04.2021 17:00 - 20.04.2021 18:00,""69.88"""
"20.04.2021 18:00 - 20.04.2021 19:00,""81.07"""
"20.04.2021 19:00 - 20.04.2021 20:00,""83.02"""
"20.04.2021 20:00 - 20.04.2021 21:00,""90.44"""
"20.04.2021 21:00 - 20.04.2021 22:00,""93.92"""
"20.04.2021 22:00 - 20.04.2021 23:00,""86.91"""
"20.04.2021 23:00 - 21.04.2021 00:00,""75.00"""
"21.04.2021 00:00 - 21.04.2021 01:00,""81.01"""
"21.04.2021 01:00 - 21.04.2021 02:00,""79.01"""
"21.04.2021 02:00 - 21.04.2021 03:00,""78.07"""
"21.04.2021 03:00 - 21.04.2021 04:00,""78.76"""
"21.04.2021 04:00 - 21.04.2021 05:00,""78.07"""
"21.04.2021 05:00 - 21.04.2021 06:00,""73.00"""
"21.04.2021 06:00 - 21.04.2021 07:00,""81.01"""
"21.04.2021 07:00 - 21.04.2021 08:00,""87.61"""
"21.04.2021 08:00 - 21.04.2021 09:00,""92.62"""
"21.04.2021 09:00 - 21.04.2021 10:00,""90.00"""
"21.04.2021 10:00 - 21.04.2021 11:00,""84.61"""
"21.04.2021 11:00 - 21.04.2021 12:00,""82.49"""
"21.04.2021 12:00 - 21.04.2021 13:00,""78.90"""
"21.04.2021 13:00 - 21.04.2021 14:00,""75.00"""
"21.04.2021 14:00 - 21.04.2021 15:00,""71.68"""
"21.04.2021 15:00 - 21.04.2021 16:00,""67.30"""
"21.04.2021 16:00 - 21.04.2021 17:00,""68.34"""
"21.04.2021 17:00 - 21.04.2021 18:00,""69.97"""
"21.04.2021 18:00 - 21.04.2021 19:00,""80.00"""
"21.04.2021 19:00 - 21.04.2021 20:00,""85.06"""
"21.04.2021 20:00 - 21.04.2021 21:00,""86.99"""
"21.04.2021 21:00 - 21.04.2021 22:00,""86.35"""
"21.04.2021 22:00 - 21.04.2021 23:00,""81.56"""
"21.04.2021 23:00 - 22.04.2021 00:00,""72.90"""
"22.04.2021 00:00 - 22.04.2021 01:00,""73.31"""
"22.04.2021 01:00 - 22.04.2021 02:00,""69.07"""
"22.04.2021 02:00 - 22.04.2021 03:00,""68.07"""
"22.04.2021 03:00 - 22.04.2021 04:00,""69.00"""
"22.04.2021 04:00 - 22.04.2021 05:00,""67.26"""
"22.04.2021 05:00 - 22.04.2021 06:00,""67.26"""
"22.04.2021 06:00 - 22.04.2021 07:00,""74.00"""
"22.04.2021 07:00 - 22.04.2021 08:00,""82.57"""
"22.04.2021 08:00 - 22.04.2021 09:00,""85.00"""
"22.04.2021 09:00 - 22.04.2021 10:00,""83.09"""
"22.04.2021 10:00 - 22.04.2021 11:00,""80.18"""
"22.04.2021 11:00 - 22.04.2021 12:00,""75.97"""
"22.04.2021 12:00 - 22.04.2021 13:00,""72.07"""
"22.04.2021 13:00 - 22.04.2021 14:00,""71.05"""
"22.04.2021 14:00 - 22.04.2021 15:00,""67.26"""
"22.04.2021 15:00 - 22.04.2021 16:00,""65.16"""
"22.04.2021 16:00 - 22.04.2021 17:00,""66.01"""
"22.04.2021 17:00 - 22.04.2021 18:00,""66.36"""
"22.04.2021 18:00 - 22.04.2021 19:00,""69.65"""
"22.04.2021 19:00 - 22.04.2021 20:00,""79.60"""
"22.04.2021 20:00 - 22.04.2021 21:00,""84.42"""
"22.04.2021 21:00 - 22.04.2021 22:00,""85.93"""
"22.04.2021 22:00 - 22.04.2021 23:00,""83.03"""
"22.04.2021 23:00 - 23.04.2021 00:00,""80.62"""
"23.04.2021 00:00 - 23.04.2021 01:00,""82.23"""
"23.04.2021 01:00 - 23.04.2021 02:00,""80.62"""
"23.04.2021 02:00 - 23.04.2021 03:00,""70.07"""
"23.04.2021 03:00 - 23.04.2021 04:00,""66.57"""
"23.04.2021 04:00 - 23.04.2021 05:00,""59.72"""
"23.04.2021 05:00 - 23.04.2021 06:00,""67.00"""
"23.04.2021 06:00 - 23.04.2021 07:00,""77.00"""
"23.04.2021 07:00 - 23.04.2021 08:00,""83.73"""
"23.04.2021 08:00 - 23.04.2021 09:00,""83.16"""
"23.04.2021 09:00 - 23.04.2021 10:00,""78.01"""
"23.04.2021 10:00 - 23.04.2021 11:00,""68.56"""
"23.04.2021 11:00 - 23.04.2021 12:00,""65.16"""
"23.04.2021 12:00 - 23.04.2021 13:00,""60.00"""
"23.04.2021 13:00 - 23.04.2021 14:00,""54.60"""
"23.04.2021 14:00 - 23.04.2021 15:00,""54.22"""
"23.04.2021 15:00 - 23.04.2021 16:00,""52.03"""
"23.04.2021 16:00 - 23.04.2021 17:00,""51.24"""
"23.04.2021 17:00 - 23.04.2021 18:00,""53.45"""
"23.04.2021 18:00 - 23.04.2021 19:00,""64.00"""
"23.04.2021 19:00 - 23.04.2021 20:00,""78.02"""
"23.04.2021 20:00 - 23.04.2021 21:00,""81.02"""
"23.04.2021 21:00 - 23.04.2021 22:00,""78.33"""
"23.04.2021 22:00 - 23.04.2021 23:00,""70.90"""
"23.04.2021 23:00 - 24.04.2021 00:00,""65.69"""
"24.04.2021 00:00 - 24.04.2021 01:00,""68.51"""
"24.04.2021 01:00 - 24.04.2021 02:00,""64.50"""
"24.04.2021 02:00 - 24.04.2021 03:00,""61.40"""
"24.04.2021 03:00 - 24.04.2021 04:00,""56.86"""
"24.04.2021 04:00 - 24.04.2021 05:00,""54.89"""
"24.04.2021 05:00 - 24.04.2021 06:00,""54.55"""
"24.04.2021 06:00 - 24.04.2021 07:00,""57.95"""
"24.04.2021 07:00 - 24.04.2021 08:00,""57.51"""
"24.04.2021 08:00 - 24.04.2021 09:00,""55.75"""
"24.04.2021 09:00 - 24.04.2021 10:00,""54.68"""
"24.04.2021 10:00 - 24.04.2021 11:00,""54.55"""
"24.04.2021 11:00 - 24.04.2021 12:00,""52.03"""
"24.04.2021 12:00 - 24.04.2021 13:00,""50.40"""
"24.04.2021 13:00 - 24.04.2021 14:00,""50.40"""
"24.04.2021 14:00 - 24.04.2021 15:00,""49.51"""
"24.04.2021 15:00 - 24.04.2021 16:00,""40.00"""
"24.04.2021 16:00 - 24.04.2021 17:00,""32.07"""
"24.04.2021 17:00 - 24.04.2021 18:00,""46.71"""
"24.04.2021 18:00 - 24.04.2021 19:00,""55.20"""
"24.04.2021 19:00 - 24.04.2021 20:00,""67.65"""
"24.04.2021 20:00 - 24.04.2021 21:00,""73.43"""
"24.04.2021 21:00 - 24.04.2021 22:00,""77.00"""
"24.04.2021 22:00 - 24.04.2021 23:00,""73.57"""
"24.04.2021 23:00 - 25.04.2021 00:00,""66.36"""
"25.04.2021 00:00 - 25.04.2021 01:00,""68.07"""
"25.04.2021 01:00 - 25.04.2021 02:00,""65.16"""
"25.04.2021 02:00 - 25.04.2021 03:00,""61.07"""
"25.04.2021 03:00 - 25.04.2021 04:00,""61.07"""
"25.04.2021 04:00 - 25.04.2021 05:00,""57.75"""
"25.04.2021 05:00 - 25.04.2021 06:00,""56.01"""
"25.04.2021 06:00 - 25.04.2021 07:00,""56.01"""
"25.04.2021 07:00 - 25.04.2021 08:00,""54.89"""
"25.04.2021 08:00 - 25.04.2021 09:00,""54.55"""
"25.04.2021 09:00 - 25.04.2021 10:00,""55.20"""
"25.04.2021 10:00 - 25.04.2021 11:00,""55.20"""
"25.04.2021 11:00 - 25.04.2021 12:00,""54.70"""
"25.04.2021 12:00 - 25.04.2021 13:00,""54.55"""
"25.04.2021 13:00 - 25.04.2021 14:00,""54.55"""
"25.04.2021 14:00 - 25.04.2021 15:00,""53.52"""
"25.04.2021 15:00 - 25.04.2021 16:00,""50.00"""
"25.04.2021 16:00 - 25.04.2021 17:00,""50.00"""
"25.04.2021 17:00 - 25.04.2021 18:00,""50.40"""
"25.04.2021 18:00 - 25.04.2021 19:00,""54.70"""
"25.04.2021 19:00 - 25.04.2021 20:00,""65.93"""
"25.04.2021 20:00 - 25.04.2021 21:00,""76.33"""
"25.04.2021 21:00 - 25.04.2021 22:00,""88.09"""
"25.04.2021 22:00 - 25.04.2021 23:00,""86.58"""
"25.04.2021 23:00 - 26.04.2021 00:00,""81.79"""
"26.04.2021 00:00 - 26.04.2021 01:00,""78.00"""
"26.04.2021 01:00 - 26.04.2021 02:00,""74.75"""
"26.04.2021 02:00 - 26.04.2021 03:00,""71.75"""
"26.04.2021 03:00 - 26.04.2021 04:00,""72.50"""
"26.04.2021 04:00 - 26.04.2021 05:00,""69.66"""
"26.04.2021 05:00 - 26.04.2021 06:00,""75.00"""
"26.04.2021 06:00 - 26.04.2021 07:00,""78.75"""
"26.04.2021 07:00 - 26.04.2021 08:00,""81.96"""
"26.04.2021 08:00 - 26.04.2021 09:00,""83.85"""
"26.04.2021 09:00 - 26.04.2021 10:00,""82.29"""
"26.04.2021 10:00 - 26.04.2021 11:00,""80.00"""
"26.04.2021 11:00 - 26.04.2021 12:00,""78.23"""
"26.04.2021 12:00 - 26.04.2021 13:00,""76.71"""
"26.04.2021 13:00 - 26.04.2021 14:00,""74.75"""
"26.04.2021 14:00 - 26.04.2021 15:00,""71.54"""
"26.04.2021 15:00 - 26.04.2021 16:00,""67.26"""
"26.04.2021 16:00 - 26.04.2021 17:00,""66.36"""
"26.04.2021 17:00 - 26.04.2021 18:00,""68.75"""
"26.04.2021 18:00 - 26.04.2021 19:00,""69.56"""
"26.04.2021 19:00 - 26.04.2021 20:00,""79.41"""
"26.04.2021 20:00 - 26.04.2021 21:00,""82.29"""
"26.04.2021 21:00 - 26.04.2021 22:00,""86.01"""
"26.04.2021 22:00 - 26.04.2021 23:00,""78.81"""
"26.04.2021 23:00 - 27.04.2021 00:00,""75.53"""
"27.04.2021 00:00 - 27.04.2021 01:00,""82.54"""
"27.04.2021 01:00 - 27.04.2021 02:00,""79.94"""
"27.04.2021 02:00 - 27.04.2021 03:00,""79.01"""
"27.04.2021 03:00 - 27.04.2021 04:00,""78.06"""
"27.04.2021 04:00 - 27.04.2021 05:00,""75.96"""
"27.04.2021 05:00 - 27.04.2021 06:00,""76.12"""
"27.04.2021 06:00 - 27.04.2021 07:00,""79.91"""
"27.04.2021 07:00 - 27.04.2021 08:00,""82.94"""
"27.04.2021 08:00 - 27.04.2021 09:00,""85.32"""
"27.04.2021 09:00 - 27.04.2021 10:00,""81.59"""
"27.04.2021 10:00 - 27.04.2021 11:00,""80.54"""
"27.04.2021 11:00 - 27.04.2021 12:00,""80.18"""
"27.04.2021 12:00 - 27.04.2021 13:00,""79.91"""
"27.04.2021 13:00 - 27.04.2021 14:00,""78.86"""
"27.04.2021 14:00 - 27.04.2021 15:00,""75.75"""
"27.04.2021 15:00 - 27.04.2021 16:00,""68.01"""
"27.04.2021 16:00 - 27.04.2021 17:00,""66.36"""
"27.04.2021 17:00 - 27.04.2021 18:00,""66.36"""
"27.04.2021 18:00 - 27.04.2021 19:00,""74.09"""
"27.04.2021 19:00 - 27.04.2021 20:00,""80.35"""
"27.04.2021 20:00 - 27.04.2021 21:00,""80.87"""
"27.04.2021 21:00 - 27.04.2021 22:00,""83.99"""
"27.04.2021 22:00 - 27.04.2021 23:00,""80.00"""
"27.04.2021 23:00 - 28.04.2021 00:00,""74.22"""
"28.04.2021 00:00 - 28.04.2021 01:00,""76.75"""
"28.04.2021 01:00 - 28.04.2021 02:00,""73.96"""
"28.04.2021 02:00 - 28.04.2021 03:00,""73.25"""
"28.04.2021 03:00 - 28.04.2021 04:00,""72.50"""
"28.04.2021 04:00 - 28.04.2021 05:00,""68.49"""
"28.04.2021 05:00 - 28.04.2021 06:00,""69.75"""
"28.04.2021 06:00 - 28.04.2021 07:00,""73.99"""
"28.04.2021 07:00 - 28.04.2021 08:00,""81.48"""
"28.04.2021 08:00 - 28.04.2021 09:00,""85.57"""
"28.04.2021 09:00 - 28.04.2021 10:00,""84.00"""
"28.04.2021 10:00 - 28.04.2021 11:00,""79.65"""
"28.04.2021 11:00 - 28.04.2021 12:00,""78.95"""
"28.04.2021 12:00 - 28.04.2021 13:00,""76.75"""
"28.04.2021 13:00 - 28.04.2021 14:00,""76.71"""
"28.04.2021 14:00 - 28.04.2021 15:00,""70.00"""
"28.04.2021 15:00 - 28.04.2021 16:00,""62.57"""
"28.04.2021 16:00 - 28.04.2021 17:00,""59.18"""
"28.04.2021 17:00 - 28.04.2021 18:00,""65.71"""
"28.04.2021 18:00 - 28.04.2021 19:00,""71.40"""
"28.04.2021 19:00 - 28.04.2021 20:00,""77.99"""
"28.04.2021 20:00 - 28.04.2021 21:00,""78.00"""
"28.04.2021 21:00 - 28.04.2021 22:00,""81.01"""
"28.04.2021 22:00 - 28.04.2021 23:00,""76.75"""
"28.04.2021 23:00 - 29.04.2021 00:00,""71.29"""
"29.04.2021 00:00 - 29.04.2021 01:00,""76.75"""
"29.04.2021 01:00 - 29.04.2021 02:00,""70.68"""
"29.04.2021 02:00 - 29.04.2021 03:00,""66.75"""
"29.04.2021 03:00 - 29.04.2021 04:00,""66.36"""
"29.04.2021 04:00 - 29.04.2021 05:00,""65.00"""
"29.04.2021 05:00 - 29.04.2021 06:00,""65.16"""
"29.04.2021 06:00 - 29.04.2021 07:00,""71.77"""
"29.04.2021 07:00 - 29.04.2021 08:00,""79.90"""
"29.04.2021 08:00 - 29.04.2021 09:00,""85.08"""
"29.04.2021 09:00 - 29.04.2021 10:00,""84.50"""
"29.04.2021 10:00 - 29.04.2021 11:00,""80.00"""
"29.04.2021 11:00 - 29.04.2021 12:00,""78.40"""
"29.04.2021 12:00 - 29.04.2021 13:00,""77.16"""
"29.04.2021 13:00 - 29.04.2021 14:00,""77.02"""
"29.04.2021 14:00 - 29.04.2021 15:00,""73.35"""
"29.04.2021 15:00 - 29.04.2021 16:00,""66.75"""
"29.04.2021 16:00 - 29.04.2021 17:00,""65.00"""
"29.04.2021 17:00 - 29.04.2021 18:00,""68.34"""
"29.04.2021 18:00 - 29.04.2021 19:00,""69.00"""
"29.04.2021 19:00 - 29.04.2021 20:00,""76.65"""
"29.04.2021 20:00 - 29.04.2021 21:00,""82.47"""
"29.04.2021 21:00 - 29.04.2021 22:00,""86.70"""
"29.04.2021 22:00 - 29.04.2021 23:00,""82.50"""
"29.04.2021 23:00 - 30.04.2021 00:00,""76.75"""
"30.04.2021 00:00 - 30.04.2021 01:00,""84.75"""
"30.04.2021 01:00 - 30.04.2021 02:00,""82.62"""
"30.04.2021 02:00 - 30.04.2021 03:00,""80.50"""
"30.04.2021 03:00 - 30.04.2021 04:00,""80.50"""
"30.04.2021 04:00 - 30.04.2021 05:00,""80.00"""
"30.04.2021 05:00 - 30.04.2021 06:00,""80.63"""
"30.04.2021 06:00 - 30.04.2021 07:00,""84.02"""
"30.04.2021 07:00 - 30.04.2021 08:00,""84.51"""
"30.04.2021 08:00 - 30.04.2021 09:00,""90.00"""
"30.04.2021 09:00 - 30.04.2021 10:00,""87.22"""
"30.04.2021 10:00 - 30.04.2021 11:00,""80.63"""
"30.04.2021 11:00 - 30.04.2021 12:00,""77.95"""
"30.04.2021 12:00 - 30.04.2021 13:00,""82.06"""
"30.04.2021 13:00 - 30.04.2021 14:00,""77.75"""
"30.04.2021 14:00 - 30.04.2021 15:00,""75.00"""
"30.04.2021 15:00 - 30.04.2021 16:00,""73.88"""
"30.04.2021 16:00 - 30.04.2021 17:00,""67.50"""
"30.04.2021 17:00 - 30.04.2021 18:00,""69.64"""
"30.04.2021 18:00 - 30.04.2021 19:00,""75.55"""
"30.04.2021 19:00 - 30.04.2021 20:00,""79.06"""
"30.04.2021 20:00 - 30.04.2021 21:00,""80.96"""
"30.04.2021 21:00 - 30.04.2021 22:00,""83.16"""
"30.04.2021 22:00 - 30.04.2021 23:00,""76.11"""
"30.04.2021 23:00 - 01.05.2021 00:00,""68.86"""
"01.05.2021 00:00 - 01.05.2021 01:00,""69.29"""
"01.05.2021 01:00 - 01.05.2021 02:00,""64.60"""
"01.05.2021 02:00 - 01.05.2021 03:00,""61.08"""
"01.05.2021 03:00 - 01.05.2021 04:00,""59.93"""
